gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,15,21,24,14,19,10,0,0
gene-LOC109631936|LOC109631936,2571,2072,2011,1963,2093,1665,1415,1014
gene-LOC109632091|LOC109632091,6,0,9,0,0,0,0,0
gene-LOC109632095|LOC109632095,0,0,0,0,0,0,0,0
gene-LOC109632116|LOC109632116,8,0,8,3,8,6,18,0
gene-LOC109631945|LOC109631945,30,57,102,44,47,70,57,107
gene-hpn|hpn,4882,5519,5890,4030,5899,5822,7978,12148
gene-LOC109631943|LOC109631943,6,22,441,30,88,19,91,49
gene-LOC109632217|LOC109632217,27,0,117,68,0,0,0,104
gene-LOC109632216|LOC109632216,454,538,2470,1313,1214,628,1458,1546
gene-tmem147|tmem147,495,381,570,374,479,446,348,381
gene-LOC109631988|LOC109631988,713,956,1071,546,569,819,1164,697
gene-LOC109632006|LOC109632006,40,35,217,39,342,187,117,67
gene-mroh1|mroh1,477,508,700,124,412,446,484,407
gene-LOC109632190|LOC109632190,1054,1203,1492,2264,1172,1338,1872,2804
gene-ulk4|ulk4,22,0,5,14,26,9,10,0
gene-ctnnb1|ctnnb1,2119,1702,1910,1391,1702,1709,1900,1122
gene-LOC109632121|LOC109632121,50,42,75,12,55,44,92,106
gene-zg16|zg16,26,10,58,0,0,0,31,0
gene-LOC109632100|LOC109632100,0,0,0,0,0,0,0,0
gene-bves|bves,16,0,0,8,7,15,0,10
gene-hace1|hace1,126,138,259,169,214,194,182,141
gene-grik2|grik2,20,0,19,7,24,11,24,69
gene-ascc3|ascc3,399,289,782,281,620,396,498,1038
gene-LOC109631949|LOC109631949,167,162,144,72,165,116,149,143
gene-cep162|cep162,63,33,9,0,42,17,12,0
gene-LOC109632027|LOC109632027,0,0,0,0,0,5,0,0
gene-LOC109632028|LOC109632028,0,0,0,0,0,0,0,0
gene-LOC109632029|LOC109632029,13,0,0,0,0,5,5,0
gene-tsnare1|tsnare1,0,0,0,0,0,0,0,0
gene-LOC109632030|LOC109632030,3,0,0,0,0,0,0,0
gene-LOC109631962|LOC109631962,1771,1617,2062,1571,1501,1338,1708,1700
gene-cdk14|cdk14,97,138,375,162,235,133,172,161
gene-LOC109632151|LOC109632151,835,1090,850,437,582,721,761,776
gene-znrf2|znrf2,393,358,785,374,718,382,495,963
gene-nod1|nod1,966,771,1042,518,877,973,914,768
gene-enpp2|enpp2,44,66,38,37,30,24,0,7
gene-taf2|taf2,1236,1297,1509,1049,1524,1758,2013,2257
gene-LOC109631929|LOC109631929,20,26,28,0,27,44,40,33
gene-abhd5|abhd5,517,498,791,395,487,416,483,846
gene-ano10|ano10,155,219,285,126,235,159,243,321
gene-snrk|snrk,140,123,95,178,79,67,92,71
gene-pomgnt2|pomgnt2,107,91,92,15,151,72,56,109
gene-fam198a|fam198a,0,17,0,11,8,20,19,8
gene-LOC109631953|LOC109631953,440,498,517,530,532,353,398,499
gene-LOC109632033|LOC109632033,4,0,0,0,0,0,18,0
gene-LOC109632034|LOC109632034,350,265,351,184,340,270,324,361
gene-LOC109632230|LOC109632230,108,123,185,85,86,123,167,139
gene-aldh2|aldh2,6543,5897,6588,5550,5760,6404,8875,10181
gene-rbm42|rbm42,279,179,235,94,317,178,234,307
gene-ppox|ppox,83,92,225,121,175,121,156,322
gene-LOC109632141|LOC109632141,836,924,907,453,737,953,907,737
gene-fbl|fbl,2217,2115,2159,1480,2613,1611,1559,1951
gene-LOC109632220|LOC109632220,460,418,715,392,472,377,507,889
gene-slc6a20|slc6a20,27,49,0,0,44,30,12,17
gene-gpd1l|gpd1l,130,121,103,46,105,149,105,142
gene-cnot10|cnot10,390,324,313,153,388,267,288,377
gene-tcaim|tcaim,289,301,316,148,277,367,479,308
gene-LOC109632004|LOC109632004,737,450,440,346,612,545,353,280
gene-LOC109631981|LOC109631981,8,9,22,0,17,21,15,25
gene-rwdd1|rwdd1,644,525,581,445,616,440,476,846
gene-LOC109632001|LOC109632001,8,12,11,0,5,11,20,24
gene-zufsp|zufsp,37,23,29,24,19,19,40,42
gene-kpna5|kpna5,367,301,387,267,343,280,369,427
gene-gprc6a|gprc6a,0,0,0,0,0,0,0,0
gene-cnih4|cnih4,73,47,156,24,114,33,60,105
gene-LOC109632227|LOC109632227,475,355,320,230,301,315,382,379
gene-adcy3|adcy3,103,88,125,53,120,111,121,134
gene-preb|preb,668,446,1228,880,1030,763,1115,3494
gene-lyplal1|lyplal1,171,160,129,144,197,180,161,182
gene-tgfb2|tgfb2,116,141,82,61,234,186,177,161
gene-rrp15|rrp15,129,167,175,123,250,96,107,164
gene-ncoa7|ncoa7,4029,4016,8279,977,3708,3972,5067,3163
gene-hint3|hint3,126,124,223,137,151,161,257,560
gene-trmt11|trmt11,70,46,76,17,101,39,62,80
gene-LOC109632092|LOC109632092,57,60,45,42,68,85,66,83
gene-mdh2|mdh2,6027,4809,5006,4061,5081,4786,5523,4753
gene-LOC109632145|LOC109632145,265,183,254,165,214,178,177,273
gene-echdc1|echdc1,136,113,117,105,104,81,58,72
gene-LOC109632211|LOC109632211,90,56,56,26,74,69,73,72
gene-fbxo32|fbxo32,76,121,152,367,120,151,128,142
gene-LOC109632103|LOC109632103,27,45,25,53,24,40,35,31
gene-LOC109631928|LOC109631928,999,908,1559,363,1001,675,945,1588
gene-washc5|washc5,199,214,274,95,233,178,344,373
gene-nsmce2|nsmce2,120,92,116,77,166,73,77,166
gene-ext1|ext1,188,217,383,216,269,201,253,270
gene-LOC109632191|LOC109632191,1465,1109,1288,774,1406,963,1183,1625
gene-eif3h|eif3h,8335,6603,7613,7686,7523,7693,8438,7326
gene-LOC109632101|LOC109632101,5,0,5,2,0,0,0,0
gene-LOC109632172|LOC109632172,179,119,358,136,180,144,200,136
gene-ankib1|ankib1,1542,1480,1421,978,1173,905,1047,929
gene-cmc1|cmc1,509,456,614,373,470,322,379,543
gene-azi2|azi2,299,185,173,88,217,159,197,259
gene-LOC109632081|LOC109632081,37,20,44,18,41,39,45,45
gene-ddc|ddc,120,87,110,62,46,60,73,20
gene-LOC109632221|LOC109632221,148,247,551,582,243,146,357,624
gene-cobl|cobl,1003,850,339,392,573,710,545,201
gene-LOC109632041|LOC109632041,20,15,10,0,12,15,19,4
gene-trio|trio,318,268,133,97,170,280,98,62
gene-dnah5|dnah5,60,9,0,0,0,11,0,0
gene-LOC109632200|LOC109632200,85,67,103,68,63,92,123,83
gene-ice1|ice1,163,139,231,97,158,109,115,132
gene-trnae-cuc-11|trnae-cuc,1,1,1,0,0,1,0,1
gene-adamts16|adamts16,17,25,17,22,15,30,17,9
gene-irx2|irx2,0,0,0,0,0,0,0,0
gene-LOC109632127|LOC109632127,0,28,7,0,22,25,21,20
gene-LOC109632043|LOC109632043,47,39,50,14,61,47,48,57
gene-LOC109632044|LOC109632044,0,0,0,0,0,0,0,0
gene-LOC109632128|LOC109632128,0,0,0,0,0,0,0,0
gene-LOC109632184|LOC109632184,123,169,289,437,125,227,301,394
gene-cdkal1|cdkal1,1012,775,599,567,833,472,295,281
gene-LOC109632203|LOC109632203,74,54,50,48,66,46,33,37
gene-e2f3|e2f3,126,69,92,56,133,96,124,39
gene-mboat1|mboat1,0,0,0,0,0,0,0,0
gene-LOC109632161|LOC109632161,12,21,7,10,13,20,11,10
gene-LOC109632159|LOC109632159,1613,1262,1114,694,1158,1216,1524,1699
gene-mal2|mal2,1304,1161,1405,725,703,660,1040,1600
gene-colec10|colec10,775,900,1005,670,1356,1015,645,583
gene-tnfrsf11b|tnfrsf11b,0,10,0,8,5,2,0,0
gene-LOC109632047|LOC109632047,12,6,19,25,10,6,6,17
gene-carmil1|carmil1,24,35,82,33,28,28,40,0
gene-LOC109632085|LOC109632085,84,104,100,81,58,58,112,91
gene-LOC109631995|LOC109631995,986,1194,1347,492,972,1125,1325,2143
gene-sntb1|sntb1,2706,2622,3578,1667,3062,2622,3617,5246
gene-mtbp|mtbp,30,19,38,16,20,19,32,11
gene-LOC109632178|LOC109632178,0,0,0,0,0,0,0,0
gene-LOC109632180|LOC109632180,8,0,0,0,0,0,11,10
gene-LOC109632156|LOC109632156,359,333,308,253,268,397,406,500
gene-LOC109632132|LOC109632132,4,5,6,6,12,0,6,0
gene-LOC109632098|LOC109632098,14,11,28,67,0,19,246,132
gene-mrs2|mrs2,429,381,461,262,324,237,254,472
gene-LOC109632205|LOC109632205,7103,5568,6276,4451,6129,7759,11943,8067
gene-LOC109632215|LOC109632215,11838,13703,19338,9334,18553,15451,16990,16111
gene-cpq|cpq,1318,1449,2162,1381,2167,1716,2671,2191
gene-dscc1|dscc1,0,3,10,0,12,5,0,0
gene-mrpl13|mrpl13,74,42,123,83,113,68,82,151
gene-col14a1|col14a1,60,65,55,50,80,54,65,53
gene-deptor|deptor,1324,1631,824,586,1109,1286,1242,894
gene-trnar-acg-5|trnar-acg,1,0,0,0,0,0,0,0
gene-limd1|limd1,1101,1032,1690,1502,934,779,1118,1841
gene-lars2|lars2,96,105,172,79,136,75,103,206
gene-tmem158|tmem158,27,21,7,7,5,13,5,3
gene-LOC109631975|LOC109631975,8,5,0,0,0,0,2,0
gene-LOC109631947|LOC109631947,0,0,0,3,0,0,8,0
gene-LOC109631946|LOC109631946,17,12,7,46,23,15,11,0
gene-ubxn11|ubxn11,0,0,0,0,0,0,3,0
gene-cep85|cep85,1095,1071,894,566,1238,1325,982,1311
gene-wdtc1|wdtc1,179,165,101,36,222,211,219,239
gene-LOC109631950|LOC109631950,0,0,0,0,3,0,0,0
gene-LOC109631951|LOC109631951,10,10,3,5,5,6,0,0
gene-kdf1|kdf1,22,9,0,0,8,19,24,19
gene-LOC109632111|LOC109632111,350,494,292,1179,109,133,583,2781
gene-gpatch3|gpatch3,50,52,80,52,34,36,77,171
gene-gpn2|gpn2,133,87,109,31,147,80,72,90
gene-LOC109632326|LOC109632326,0,12,17,0,19,19,0,10
gene-sox7|sox7,117,94,113,41,118,115,143,165
gene-pinx1|pinx1,351,304,497,348,557,278,376,666
gene-LOC109632590|LOC109632590,7353,6572,27606,21199,9367,4706,18529,34362
gene-mtmr9|mtmr9,504,369,348,162,430,329,453,514
gene-ccm2|ccm2,127,141,190,93,175,129,199,206
gene-lca5|lca5,69,61,31,24,73,83,70,58
gene-sh3bgrl2|sh3bgrl2,67,78,49,29,61,47,174,49
gene-LOC109632625|LOC109632625,26351,31956,30891,23790,32330,29556,31987,33412
gene-rps12|rps12,27199,22300,29443,29668,24261,18805,25465,23618
gene-eya4|eya4,127,88,86,33,99,90,169,86
gene-LOC109632621|LOC109632621,276,289,260,110,263,259,228,220
gene-LOC109632327|LOC109632327,1311,1949,1291,1059,947,1450,787,282
gene-tcf21|tcf21,124,146,191,110,162,203,131,111
gene-tbpl1|tbpl1,135,52,171,54,88,61,112,319
gene-slc2a12|slc2a12,285,272,173,295,221,253,208,168
gene-sgk1|sgk1,1312,848,4194,29188,2164,656,3049,10417
gene-aldh8a1|aldh8a1,4940,4086,2361,2603,3044,4314,3071,1660
gene-hbs1l|hbs1l,1745,1418,1656,1247,1999,1738,2143,2322
gene-myb|myb,21,8,11,16,12,10,13,12
gene-pde7b|pde7b,448,505,247,680,335,307,261,150
gene-LOC109632487|LOC109632487,5,0,3,0,0,4,4,5
gene-mtfr2|mtfr2,15,10,23,0,25,15,23,8
gene-map7|map7,333,306,295,163,240,193,223,308
gene-LOC109632486|LOC109632486,30,24,38,27,28,35,41,64
gene-ppp1r14c|ppp1r14c,22,10,38,39,18,34,32,66
gene-iyd|iyd,1476,1043,1440,1241,2715,1871,4188,6739
gene-sec63|sec63,2529,2417,4123,1836,3845,2932,2980,4536
gene-LOC109632424|LOC109632424,0,10,3,0,6,0,11,0
gene-fam84a|fam84a,408,308,189,254,371,377,391,389
gene-nbas|nbas,335,343,490,346,499,377,332,749
gene-ddx1|ddx1,336,309,809,261,521,312,434,905
gene-LOC109632541|LOC109632541,1503,1232,948,734,1123,1441,1249,1183
gene-LOC109632313|LOC109632313,838,654,545,559,642,911,951,1519
gene-lpin1|lpin1,46,41,59,93,58,49,50,27
gene-LOC109632430|LOC109632430,34,17,0,4,0,18,14,0
gene-LOC109632331|LOC109632331,5,0,0,0,0,9,0,0
gene-LOC109632532|LOC109632532,863,727,899,672,814,565,563,668
gene-LOC109632482|LOC109632482,1277,946,1362,706,1345,823,987,1262
gene-naga|naga,1464,1606,2103,1498,1542,1400,1835,1851
gene-vegfa|vegfa,839,792,1971,1839,961,746,943,1233
gene-mrps18a|mrps18a,236,218,259,189,170,202,235,370
gene-rsph9|rsph9,10,0,0,0,0,12,0,0
gene-LOC109632429|LOC109632429,0,0,5,2,3,0,0,0
gene-LOC109632333|LOC109632333,5,0,0,0,0,0,0,0
gene-LOC109632283|LOC109632283,439,515,1167,1259,629,593,726,1262
gene-LOC109632296|LOC109632296,3,3,5,5,3,0,9,0
gene-LOC109632308|LOC109632308,48,18,72,407,12,41,46,134
gene-ccnc|ccnc,228,222,353,209,256,227,237,309
gene-LOC109632604|LOC109632604,8,0,18,0,6,8,5,31
gene-pgm3|pgm3,337,231,1077,558,529,314,390,1842
gene-LOC109632597|LOC109632597,17,23,20,0,12,26,37,11
gene-LOC109632600|LOC109632600,2100,2016,2627,2844,2326,2083,2358,2616
gene-elovl4|elovl4,0,0,0,0,3,0,0,0
gene-LOC109632468|LOC109632468,148,122,131,49,114,193,214,143
gene-cenpw|cenpw,13,6,26,12,29,18,19,14
gene-tpd52l1|tpd52l1,835,646,561,371,563,792,689,579
gene-hddc2|hddc2,53,36,36,16,47,63,73,80
gene-rnf217|rnf217,473,407,345,89,380,359,546,676
gene-akap7|akap7,366,342,341,127,283,338,311,314
gene-med23|med23,113,84,222,32,190,106,141,167
gene-LOC109632336|LOC109632336,0,21,16,17,10,11,15,5
gene-LOC109632573|LOC109632573,59,57,86,42,108,96,118,196
gene-stum|stum,8,9,8,6,0,0,7,0
gene-LOC109632564|LOC109632564,1570,1363,2337,1452,2139,1268,1698,4764
gene-itpkb|itpkb,82,71,119,32,67,92,106,116
gene-tmem200a|tmem200a,49,67,56,79,55,26,24,35
gene-epb41l2|epb41l2,2252,2514,2856,2399,2578,2907,2954,2438
gene-LOC109632453|LOC109632453,2533,1335,1252,630,1352,2455,1857,1400
gene-tmem244|tmem244,0,15,20,10,0,0,8,0
gene-fkbp6|fkbp6,46,42,58,22,3,64,7,0
gene-arhgap18|arhgap18,950,683,756,520,634,845,1556,2355
gene-sel1l|sel1l,627,741,3989,1284,1370,1709,2910,9011
gene-LOC109632440|LOC109632440,7,0,57,57,0,0,9,48
gene-ctgf|ctgf,91,148,165,546,105,119,114,113
gene-LOC109632498|LOC109632498,0,0,0,0,0,0,0,0
gene-LOC109632497|LOC109632497,388,304,378,174,283,323,309,296
gene-cunh6orf58|cunh6orf58,20,12,10,0,7,18,0,0
gene-LOC109632494|LOC109632494,0,20,0,0,7,3,5,12
gene-dcaf4|dcaf4,151,219,288,162,139,211,289,373
gene-LOC109632479|LOC109632479,392,213,760,159,388,236,408,555
gene-pigh|pigh,186,114,274,86,181,95,231,311
gene-LOC109632626|LOC109632626,15,0,16,8,16,39,61,67
gene-vps18|vps18,407,366,607,225,382,392,688,812
gene-LOC109632337|LOC109632337,86,69,101,34,50,79,66,70
gene-LOC109632579|LOC109632579,28,33,243,67,71,30,138,78
gene-LOC109632339|LOC109632339,27,7,61,17,37,19,39,55
gene-LOC109632292|LOC109632292,26,162,2206,638,82,4,195,1370
gene-LOC109632499|LOC109632499,840,699,527,392,684,788,798,442
gene-LOC109632514|LOC109632514,0,9,10,4081,10,0,11,451
gene-LOC109632540|LOC109632540,741,223,8137,139615,859,918,1533,10310
gene-mgat2|mgat2,804,688,555,439,660,609,700,879
gene-rps29|rps29,15723,12920,15595,19542,13671,10958,14000,15646
gene-mdga2|mdga2,0,19,3,9,0,12,8,17
gene-LOC109632545|LOC109632545,0,0,0,0,0,0,0,0
gene-fkbp3|fkbp3,3837,2993,2478,1648,2691,2160,1349,922
gene-fau|fau,35074,27470,30559,35667,27208,27090,30119,34713
gene-prpf39|prpf39,1226,1108,1233,884,1494,1389,1681,1673
gene-LOC109632516|LOC109632516,1376,1250,1712,904,1429,1281,1446,1807
gene-LOC109632515|LOC109632515,521,666,927,431,378,415,486,432
gene-naa30|naa30,226,246,478,178,261,180,312,649
gene-cunh14orf37|cunh14orf37,0,0,8,2,0,0,0,3
gene-actr10|actr10,649,544,640,273,560,461,629,842
gene-LOC109632425|LOC109632425,20,12,29,14,15,9,0,18
gene-LOC109632575|LOC109632575,206,601,445,1085,130,140,157,320
gene-znf410|znf410,327,311,277,174,250,222,243,304
gene-LOC109632571|LOC109632571,73,73,129,64,73,38,50,38
gene-LOC109632574|LOC109632574,368,339,331,125,414,348,346,338
gene-samd15|samd15,15,11,25,8,21,16,44,37
gene-LOC109632389|LOC109632389,731,524,761,512,602,504,630,849
gene-LOC109632340|LOC109632340,3,0,0,0,0,0,0,0
gene-LOC109632379|LOC109632379,27,19,18,10,11,28,15,12
gene-LOC109632342|LOC109632342,260,170,178,88,186,190,198,275
gene-mapkbp1|mapkbp1,0,0,0,0,0,0,0,0
gene-LOC109632391|LOC109632391,157,199,179,106,222,173,308,184
gene-plcb4|plcb4,48,43,60,41,59,53,66,73
gene-plcb1|plcb1,49,62,41,29,45,51,96,41
gene-bmp2|bmp2,29,44,44,61,62,41,42,38
gene-fermt1|fermt1,48,47,77,12,47,86,53,49
gene-trmt6|trmt6,361,344,352,210,360,270,193,277
gene-gpcpd1|gpcpd1,909,1861,985,1255,1108,816,863,572
gene-LOC109632393|LOC109632393,92,94,101,61,56,58,62,44
gene-LOC109632381|LOC109632381,192,158,150,67,195,105,133,123
gene-trib2|trib2,212,195,331,197,209,161,235,147
gene-klhl29|klhl29,0,0,0,0,0,5,0,0
gene-atad2b|atad2b,80,89,113,98,98,79,99,138
gene-ubxn2a|ubxn2a,118,102,146,107,85,122,125,197
gene-LOC109632344|LOC109632344,33,28,23,114,13,23,22,0
gene-LOC109632557|LOC109632557,0,0,0,0,0,0,0,0
gene-LOC109632556|LOC109632556,1842,1579,1769,1132,1410,1268,1341,1248
gene-LOC109632347|LOC109632347,925,1055,683,634,476,729,606,364
gene-hmgn3|hmgn3,1556,1176,1015,648,1323,1009,758,595
gene-trnaf-gaa-8|trnaf-gaa,0,0,1,0,0,0,0,1
gene-phip|phip,474,479,442,228,466,375,319,404
gene-LOC109632461|LOC109632461,2576,1921,3917,3279,2903,3452,5898,29114
gene-LOC109632462|LOC109632462,0,0,0,0,0,0,0,0
gene-LOC109632459|LOC109632459,0,5,0,0,0,0,0,0
gene-irak1bp1|irak1bp1,13,5,5,8,3,0,12,22
gene-LOC109632428|LOC109632428,0,0,0,0,0,0,0,0
gene-selenoi|selenoi,653,556,1483,614,1284,672,744,1367
gene-ost4|ost4,1008,745,1475,985,1494,1087,1245,2099
gene-agbl5|agbl5,128,167,87,21,91,93,120,96
gene-LOC109632349|LOC109632349,0,5,0,8,0,7,8,16
gene-ccnk|ccnk,148,112,251,60,221,140,234,311
gene-ccdc85c|ccdc85c,224,230,216,87,175,173,139,176
gene-LOC109632307|LOC109632307,759,1082,595,542,502,371,323,327
gene-ism2|ism2,122,133,38,93,108,79,50,19
gene-LOC109632546|LOC109632546,482,536,1285,955,543,430,713,1020
gene-snw1|snw1,806,668,985,539,760,658,800,1140
gene-LOC109632350|LOC109632350,59,109,349,149,112,104,173,112
gene-LOC109632513|LOC109632513,68,52,29,8,31,35,29,27
gene-LOC109632512|LOC109632512,20,21,15,10,20,15,27,18
gene-cep128|cep128,653,484,245,120,318,340,261,195
gene-gtf2a1|gtf2a1,444,342,639,349,467,378,352,523
gene-foxn3|foxn3,567,459,706,480,413,597,668,521
gene-LOC109632436|LOC109632436,0,0,0,0,0,0,0,0
gene-psmc1|psmc1,1030,731,1445,691,1163,656,751,809
gene-calm1|calm1,2269,1721,2655,1066,2189,1388,1718,1835
gene-brms1l|brms1l,156,122,191,55,216,97,169,395
gene-LOC109632273|LOC109632273,794,936,2695,2042,632,677,1450,2312
gene-LOC109632278|LOC109632278,657,389,1033,590,933,379,609,851
gene-LOC109632284|LOC109632284,80,100,86,310,46,11,29,60
gene-flrt2|flrt2,561,449,449,295,720,612,532,395
gene-LOC109632520|LOC109632520,10,0,5,5,0,16,5,0
gene-clmn|clmn,428,418,288,117,128,822,663,47
gene-LOC109632613|LOC109632613,394671,314940,252237,285573,254506,284819,234256,215395
gene-prkrip1|prkrip1,239,208,153,81,203,160,165,180
gene-glrx5|glrx5,1267,951,1735,621,1096,852,1338,1366
gene-ints9|ints9,126,103,131,61,133,86,107,126
gene-pla2g7|pla2g7,237,180,386,178,373,219,441,487
gene-LOC109632530|LOC109632530,0,0,0,7,0,0,5,0
gene-sf3b6|sf3b6,1587,1256,1467,1245,1317,1064,1200,1413
gene-rad51ap2|rad51ap2,5,0,0,0,0,0,0,0
gene-fam49a|fam49a,254,263,556,228,398,320,288,376
gene-LOC109632431|LOC109632431,10,13,24,6,28,19,21,13
gene-LOC109632420|LOC109632420,0,0,0,0,0,0,0,0
gene-cdc42bpa|cdc42bpa,657,557,527,317,508,632,658,637
gene-hnrnpu|hnrnpu,1066,1050,1669,1159,1112,1199,1436,1771
gene-LOC109632456|LOC109632456,16,27,24,0,10,27,22,5
gene-LOC109632458|LOC109632458,18,10,25,13,11,0,9,9
gene-LOC109632457|LOC109632457,201,141,77,96,131,154,99,31
gene-LOC109632305|LOC109632305,213,236,203,124,226,157,259,177
gene-snap25|snap25,5,8,7,10,0,0,0,0
gene-ankef1|ankef1,137,109,81,46,70,48,33,15
gene-LOC109632582|LOC109632582,1303,1645,1774,1046,1511,2160,1424,649
gene-mcm3|mcm3,6,27,43,8,77,22,29,0
gene-LOC109632287|LOC109632287,431,151,108,111,237,266,164,199
gene-LOC109632405|LOC109632405,3,0,0,0,5,0,0,0
gene-LOC109632610|LOC109632610,26,9,21,9,30,14,14,16
gene-elp3|elp3,255,227,291,134,318,275,376,468
gene-LOC109632445|LOC109632445,302,249,239,346,321,266,206,96
gene-disp1|disp1,89,119,135,57,109,73,86,96
gene-hmbox1|hmbox1,394,433,517,323,433,439,520,773
gene-tlr5|tlr5,144,239,254,183,163,157,439,763
gene-LOC109632511|LOC109632511,40,83,238,86,109,75,100,107
gene-LOC109632510|LOC109632510,101,153,180,153,156,212,165,233
gene-LOC109632274|LOC109632274,666,724,1795,698,1081,884,1342,2490
gene-brox|brox,1537,1415,1786,869,1520,1298,1900,2483
gene-fam177b|fam177b,12,0,5,3,9,0,8,5
gene-trnas-gcu-4|trnas-gcu,1,1,0,1,0,1,0,0
gene-LOC109632403|LOC109632403,5,0,7,0,5,0,3,0
gene-LOC109632354|LOC109632354,9,15,5,0,27,39,14,4
gene-tnfrsf21|tnfrsf21,93,139,69,31,54,59,34,15
gene-cd2ap|cd2ap,733,714,640,683,454,848,703,564
gene-lbr|lbr,241,181,160,78,159,244,149,89
gene-enah|enah,20,23,11,26,19,14,39,29
gene-srp9|srp9,552,428,1735,601,940,615,793,1987
gene-ephx1|ephx1,8500,8067,7275,6178,7166,5783,7923,7248
gene-LOC109632358|LOC109632358,10,0,23,22,22,6,12,20
gene-LOC109632572|LOC109632572,101,95,227,96,137,111,166,210
gene-rpl7l1|rpl7l1,771,551,629,523,830,404,519,561
gene-ube2j1|ube2j1,288,279,601,217,314,316,477,857
gene-ankrd6|ankrd6,234,166,139,61,152,138,109,105
gene-lyrm2|lyrm2,151,127,132,91,115,145,119,216
gene-LOC109632361|LOC109632361,250,346,334,220,346,317,243,363
gene-LOC109632362|LOC109632362,160,252,263,155,214,222,150,289
gene-casp8ap2|casp8ap2,70,80,90,38,95,56,66,149
gene-gja10|gja10,0,0,4,0,0,0,0,0
gene-LOC109632397|LOC109632397,0,0,0,0,0,0,0,0
gene-bach2|bach2,30,24,19,79,32,11,9,32
gene-map3k7|map3k7,834,909,1035,471,849,653,593,712
gene-epha7|epha7,49,55,43,51,78,57,46,35
gene-LOC109632584|LOC109632584,0,0,0,0,0,0,0,0
gene-ufl1|ufl1,1376,1222,1714,944,1811,1412,980,1279
gene-gpr63|gpr63,39,55,78,49,50,33,78,73
gene-ndufaf4|ndufaf4,130,87,200,91,177,79,100,269
gene-dse|dse,503,477,402,282,512,532,645,692
gene-nt5dc1|nt5dc1,33,13,0,20,25,38,29,26
gene-col10a1|col10a1,12,10,4,3,5,5,12,0
gene-frk|frk,53,73,81,124,46,90,93,67
gene-hdac2|hdac2,37,23,57,12,73,36,49,22
gene-marcks|marcks,309,358,274,140,430,372,352,326
gene-lama4|lama4,179,282,233,217,350,291,209,184
gene-tube1|tube1,5,8,11,0,7,6,0,0
gene-LOC109632442|LOC109632442,0,0,0,0,0,0,0,0
gene-fyn|fyn,46,28,63,18,41,42,40,34
gene-traf3ip2|traf3ip2,69,99,61,50,89,136,115,132
gene-rev3l|rev3l,49,45,39,22,38,24,35,22
gene-slc16a10|slc16a10,2737,3174,3601,2315,3074,2177,2153,3628
gene-rpf2|rpf2,575,451,562,500,654,461,406,777
gene-amd1|amd1,1268,922,2165,871,1623,781,991,2551
gene-LOC109632368|LOC109632368,6,0,5,0,5,0,10,9
gene-LOC109632401|LOC109632401,24,33,22,11,17,23,61,17
gene-tab2|tab2,974,562,598,509,852,641,607,659
gene-zc3h12d|zc3h12d,37,35,90,66,103,32,38,61
gene-ginm1|ginm1,3350,3613,3638,2565,3450,2834,2944,3603
gene-katna1|katna1,256,176,297,130,268,184,189,223
gene-LOC109632369|LOC109632369,0,2,5,11,17,5,4,5
gene-LOC109632408|LOC109632408,0,0,0,18,0,0,0,5
gene-LOC109632432|LOC109632432,0,3,21,8,9,9,19,9
gene-LOC109632417|LOC109632417,0,0,0,0,0,0,0,0
gene-LOC109632293|LOC109632293,0,0,0,0,0,0,0,0
gene-trnan-guu-6|trnan-guu,0,0,0,0,0,0,0,0
gene-ppil4|ppil4,213,223,297,244,223,253,194,287
gene-LOC109632615|LOC109632615,253,249,981,504,572,467,713,1780
gene-LOC109632619|LOC109632619,423,367,384,189,397,599,598,781
gene-LOC109632300|LOC109632300,20,30,33,20,23,7,11,6
gene-cgrrf1|cgrrf1,71,70,87,33,94,69,72,81
gene-psmc6|psmc6,585,336,1048,449,866,415,521,722
gene-serinc1|serinc1,2619,2872,2570,1984,2734,2153,2383,3007
gene-hsf2|hsf2,348,258,304,203,287,243,264,274
gene-LOC109632371|LOC109632371,0,0,0,0,0,0,0,0
gene-LOC109632372|LOC109632372,0,0,0,0,0,0,3,0
gene-gja1|gja1,223,186,279,179,331,167,175,292
gene-mcm9|mcm9,97,72,82,60,123,104,91,89
gene-rad51|rad51,29,11,26,18,31,17,19,15
