gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,14,17,16,0,12,8,0,0
gene-LOC109628640|LOC109628640,15,18,25,7,20,25,25,21
gene-LOC109628642|LOC109628642,0,0,0,0,0,0,0,0
gene-LOC109628410|LOC109628410,0,0,0,0,0,0,0,0
gene-LOC109628756|LOC109628756,1444,1320,2499,1542,2009,1379,1255,2348
gene-LOC109628805|LOC109628805,234,204,147,233,203,173,225,111
gene-LOC109628280|LOC109628280,9,10,13,8,10,23,37,0
gene-LOC109628526|LOC109628526,9,67,6,12,38,29,25,18
gene-LOC109628757|LOC109628757,28,26,29,13,23,27,40,23
gene-LOC109628443|LOC109628443,105,103,141,74,106,94,162,184
gene-LOC109628306|LOC109628306,556,881,1229,1066,1298,848,944,936
gene-LOC109628740|LOC109628740,5,0,4,0,0,0,0,0
gene-mpp1|mpp1,3141,2222,2869,1433,2399,2204,2384,3320
gene-tmlhe|tmlhe,174,98,179,51,184,168,126,134
gene-LOC109628411|LOC109628411,11,6,7,0,7,0,0,9
gene-tmem164|tmem164,219,198,403,187,286,291,330,342
gene-ammecr1|ammecr1,451,379,471,294,490,375,402,443
gene-kif4a|kif4a,33,24,26,0,52,0,50,16
gene-LOC109628712|LOC109628712,1210,962,925,988,935,730,534,554
gene-LOC109628645|LOC109628645,540,466,952,930,465,533,464,399
gene-prdx5|prdx5,96,42,140,66,100,77,42,55
gene-gng3|gng3,0,0,0,0,0,0,0,0
gene-banf1|banf1,616,473,624,338,620,523,549,662
gene-tm7sf2|tm7sf2,224,112,195,186,150,157,201,436
gene-vps51|vps51,150,82,458,154,216,122,157,492
gene-frmd8|frmd8,241,228,331,224,298,229,298,295
gene-zfpl1|zfpl1,477,416,1026,531,821,523,875,2239
gene-LOC109628711|LOC109628711,522,499,826,303,469,551,724,933
gene-stip1|stip1,582,483,1570,3127,920,774,1152,3544
gene-spata22|spata22,5,0,0,0,0,0,0,6
gene-LOC109628627|LOC109628627,8,0,5,7,0,0,0,0
gene-LOC109628301|LOC109628301,52,32,33,19,43,56,27,53
gene-akap10|akap10,120,112,126,89,119,144,133,142
gene-cunh11orf54|cunh11orf54,3776,4099,2937,2808,2046,3152,3506,2298
gene-abr|abr,137,138,247,105,167,149,147,113
gene-trnav-cac-2|trnav-cac,0,0,0,0,0,0,0,0
gene-trnav-aac|trnav-aac,0,1,1,0,1,1,0,1
gene-timm22|timm22,208,104,228,126,155,99,137,164
gene-specc1|specc1,53,83,82,42,101,71,60,74
gene-adora2b|adora2b,27,45,56,34,56,32,46,50
gene-zswim7|zswim7,65,47,73,44,100,44,90,90
gene-cenpv|cenpv,74,39,107,14,92,90,87,80
gene-pigl|pigl,71,80,39,13,75,58,66,65
gene-ncor1|ncor1,6914,8795,5250,3041,7512,8266,6857,1565
gene-LOC109628361|LOC109628361,1911,1348,2595,4696,2097,1550,2225,2399
gene-p2rx5|p2rx5,180,176,98,141,96,115,118,40
gene-emc6|emc6,134,112,331,99,183,143,176,360
gene-shpk|shpk,1152,1267,1583,847,1042,2038,3281,3529
gene-trpv2|trpv2,32,20,141,19,72,30,51,47
gene-fam222b|fam222b,95,43,65,68,88,79,75,87
gene-eral1|eral1,352,187,159,86,304,133,142,108
gene-LOC109628413|LOC109628413,0,0,0,0,0,0,0,0
gene-flot2|flot2,2594,2163,3078,2803,2337,2717,3375,3717
gene-dhrs11|dhrs11,1300,986,720,638,892,883,971,600
gene-ggnbp2|ggnbp2,530,414,695,419,476,365,479,602
gene-pigw|pigw,33,28,43,22,36,23,56,53
gene-znhit3|znhit3,55,62,56,42,42,45,37,52
gene-myo19|myo19,142,140,157,96,170,134,143,210
gene-vkorc1l1|vkorc1l1,396,357,970,192,710,417,431,1123
gene-gusb|gusb,2759,3434,3271,2978,3188,3323,4213,4621
gene-LOC109628366|LOC109628366,0,0,0,3,0,0,0,0
gene-mtmr4|mtmr4,577,451,1277,540,577,973,1124,1851
gene-LOC109628734|LOC109628734,31233,31620,23973,21132,25179,23385,23852,25402
gene-rnf43|rnf43,367,578,256,317,425,430,255,228
gene-LOC109628735|LOC109628735,6,4,7,0,13,8,6,5
gene-supt4h1|supt4h1,106,76,109,34,100,50,94,105
gene-tspoap1|tspoap1,210,228,231,130,189,318,425,348
gene-LOC109628728|LOC109628728,42,51,46,40,41,42,68,91
gene-hspb1|hspb1,52,92,133,1235,117,129,135,468
gene-srrm3|srrm3,0,0,0,0,0,0,0,0
gene-LOC109628340|LOC109628340,997,851,638,577,704,730,1031,1597
gene-c1qbp|c1qbp,515,306,721,588,670,352,336,634
gene-dhx33|dhx33,110,88,136,74,119,85,122,159
gene-LOC109628414|LOC109628414,23,25,38,0,24,23,23,39
gene-p2rx1|p2rx1,12,0,43,0,0,16,17,21
gene-camkk1|camkk1,53,53,44,24,32,39,21,26
gene-atp2a3|atp2a3,60,80,36,48,100,100,80,48
gene-zzef1|zzef1,372,413,816,535,464,458,454,880
gene-LOC109628544|LOC109628544,200,244,257,185,198,210,261,401
gene-ankfy1|ankfy1,920,985,1424,726,1119,1239,1652,1857
gene-ube2g1|ube2g1,337,240,526,497,281,291,452,883
gene-LOC109628415|LOC109628415,12,6,0,0,0,10,0,0
gene-LOC109628416|LOC109628416,291,301,544,269,190,291,394,400
gene-rps6kb1|rps6kb1,75,116,113,91,76,89,94,140
gene-ruvbl2|ruvbl2,182,73,143,126,152,90,114,138
gene-LOC109628549|LOC109628549,950,803,712,1691,903,882,988,1130
gene-LOC109628464|LOC109628464,223,212,178,76,185,150,108,94
gene-cltc|cltc,3671,3686,5888,3515,5037,4423,4673,7007
gene-ptrh2|ptrh2,73,81,177,52,114,66,55,161
gene-LOC109628773|LOC109628773,676,693,476,160,521,698,599,527
gene-LOC109628550|LOC109628550,41,38,54,173,48,58,46,10
gene-atp5l|atp5l,2196,1727,2185,2220,1933,1592,2090,2347
gene-rnft1|rnft1,144,112,231,66,281,120,134,242
gene-LOC109628358|LOC109628358,3,0,0,0,0,5,6,2
gene-LOC109628500|LOC109628500,0,0,0,0,0,0,0,0
gene-auts2|auts2,35,13,16,44,28,15,27,20
gene-LOC109628685|LOC109628685,0,0,0,0,0,0,0,0
gene-med13|med13,489,412,520,413,479,454,587,411
gene-ints2|ints2,159,187,318,163,220,189,248,311
gene-cxadr|cxadr,594,776,619,498,809,555,465,420
gene-LOC109628343|LOC109628343,70,79,157,192,110,80,129,272
gene-cunh21orf91|cunh21orf91,285,201,197,180,185,264,202,216
gene-ripk4|ripk4,366,336,309,1000,323,222,329,463
gene-prdm15|prdm15,45,28,76,61,20,51,66,94
gene-atg101|atg101,263,205,187,83,263,181,247,299
gene-c2cd2|c2cd2,390,255,472,324,333,267,271,444
gene-zbtb21|zbtb21,135,234,636,781,173,119,212,525
gene-LOC109628309|LOC109628309,0,6,0,0,0,7,24,11
gene-mogat2|mogat2,890,835,1034,826,652,1773,2541,1812
gene-dgat2|dgat2,7445,8561,11448,6543,4897,6749,9734,14109
gene-uvrag|uvrag,753,452,638,338,703,607,676,1100
gene-LOC109628419|LOC109628419,46,14,0,3,18,7,10,0
gene-LOC109628567|LOC109628567,469,490,554,249,612,520,523,354
gene-LOC109628784|LOC109628784,125,103,91,18,100,107,108,103
gene-LOC109628580|LOC109628580,7,21,41,8,13,19,57,5
gene-stt3a|stt3a,2762,2693,5550,2757,4975,4611,4636,8547
gene-ei24|ei24,1537,1518,1465,896,1209,1698,2742,3403
gene-LOC109628303|LOC109628303,0,0,9,0,0,12,0,0
gene-LOC109628302|LOC109628302,0,13,16,0,8,8,14,5
gene-LOC109628810|LOC109628810,0,0,0,0,15,0,0,0
gene-LOC109628782|LOC109628782,454,484,645,286,603,352,525,823
gene-LOC109628839|LOC109628839,0,3,0,0,0,0,4,0
gene-tmprss2|tmprss2,4669,4441,3986,3197,3603,3272,3646,1333
gene-acat1|acat1,232,191,285,101,297,204,224,267
gene-LOC109628329|LOC109628329,0,0,14,0,28,0,0,0
gene-LOC109628434|LOC109628434,70,47,436,119,1548,77,388,439
gene-LOC109628421|LOC109628421,2,0,0,0,8,0,4,0
gene-acer3|acer3,15,16,9,8,11,11,18,14
gene-LOC109628821|LOC109628821,79,123,195,125,133,178,220,246
gene-nrip1|nrip1,917,643,719,793,884,806,887,992
gene-usp25|usp25,836,874,807,462,664,755,952,1101
gene-LOC109628501|LOC109628501,0,0,0,0,0,0,0,0
gene-LOC109628423|LOC109628423,52,47,10,20,9,14,35,9
gene-bhlha9|bhlha9,4,9,0,0,6,5,3,0
gene-LOC109628286|LOC109628286,304,251,107,53,120,122,76,13
gene-micu2|micu2,765,728,1138,839,971,834,1040,1808
gene-LOC109628607|LOC109628607,394,398,577,328,415,351,384,615
gene-LOC109628792|LOC109628792,99,97,102,35,111,86,107,81
gene-LOC109628291|LOC109628291,23,8,13,26,15,25,0,7
gene-nccrp1|nccrp1,104,139,132,89,135,92,84,106
gene-LOC109628560|LOC109628560,58,95,37,171,74,52,57,21
gene-LOC109628559|LOC109628559,0,0,0,0,0,0,0,0
gene-LOC109628561|LOC109628561,0,0,0,0,0,0,0,0
gene-LOC109628373|LOC109628373,73,87,46,29,50,59,58,54
gene-LOC109628337|LOC109628337,19,25,14,15,18,15,28,16
gene-LOC109628801|LOC109628801,13,21,59,50,19,16,39,33
gene-LOC109628591|LOC109628591,72,55,41,15,72,64,93,54
gene-LOC109628593|LOC109628593,2828,2892,2881,2023,2840,2589,2792,2372
gene-nova1|nova1,0,0,0,0,0,0,0,5
gene-kptn|kptn,383,318,257,259,378,248,238,218
gene-LOC109628629|LOC109628629,844,841,1111,824,617,1210,1840,3247
gene-arhgap32|arhgap32,64,66,97,94,83,66,73,114
gene-LOC109628713|LOC109628713,1117,927,1915,626,1378,957,1159,1560
gene-LOC109628767|LOC109628767,26,47,48,35,37,29,36,21
gene-LOC109628489|LOC109628489,0,0,0,0,0,0,0,0
gene-fez1|fez1,0,0,0,0,0,0,0,0
gene-esam|esam,240,219,364,222,287,243,304,456
gene-msantd2|msantd2,39,63,41,85,44,38,45,36
gene-robo3|robo3,54,76,51,82,63,44,86,74
gene-robo4|robo4,151,110,184,32,163,116,161,147
gene-pknox2|pknox2,0,4,12,0,16,10,0,13
gene-panx3|panx3,0,0,0,0,0,0,0,0
gene-LOC109628357|LOC109628357,4,5,0,8,4,6,0,2
gene-tmem218|tmem218,10,0,0,0,0,0,0,0
gene-LOC109628760|LOC109628760,27,22,3,9,14,8,0,0
gene-LOC109628431|LOC109628431,23,23,61,26,30,42,61,99
gene-LOC109628647|LOC109628647,0,0,0,8,0,0,0,21
gene-hyou1|hyou1,592,627,6360,1855,1969,1691,2812,23088
gene-vps11|vps11,250,243,407,190,338,185,254,418
gene-LOC109628515|LOC109628515,0,0,0,0,0,0,0,0
gene-bsx|bsx,0,0,0,0,0,0,0,0
gene-cunh11orf63|cunh11orf63,4,0,0,0,0,0,0,0
gene-LOC109628425|LOC109628425,0,0,45,31,0,0,0,16
gene-LOC109628428|LOC109628428,105999,92494,100561,92019,113567,113601,136371,151928
gene-LOC109628432|LOC109628432,34992,27682,27888,28917,36954,33775,43292,46615
gene-LOC109628429|LOC109628429,1758,1443,1558,905,1331,1271,2089,2127
gene-bbx|bbx,397,312,360,107,325,247,236,185
gene-LOC109628273|LOC109628273,0,0,0,0,0,0,0,0
gene-LOC109628484|LOC109628484,4,0,0,25,0,0,0,0
gene-LOC109628651|LOC109628651,1317,1366,1633,1218,950,1316,1886,2401
gene-alcam|alcam,686,757,716,813,812,797,775,736
gene-cblb|cblb,257,361,350,200,334,368,356,273
gene-LOC109628490|LOC109628490,282,141,194,150,79,339,167,241
gene-tmem167b|tmem167b,326,253,482,249,369,330,354,826
gene-LOC109629252|LOC109629252,200,217,282,1280,255,254,243,203
gene-LOC109629234|LOC109629234,648,538,660,417,756,519,505,569
gene-LOC109629174|LOC109629174,0,0,0,0,0,0,0,0
gene-kif21b|kif21b,79,108,65,80,108,110,96,109
gene-LOC109628954|LOC109628954,25,30,5,11,14,16,20,15
gene-LOC109629042|LOC109629042,0,0,0,0,0,0,0,0
gene-LOC109629057|LOC109629057,5,6,10,9,14,0,4,6
gene-LOC109629389|LOC109629389,125,121,131,84,74,107,120,121
gene-gnl3|gnl3,544,520,711,584,904,341,323,594
gene-glt8d1|glt8d1,36,41,308,141,87,101,131,355
gene-spcs1|spcs1,679,615,1256,741,817,847,825,1852
gene-nek4|nek4,68,56,159,39,46,35,59,90
gene-LOC109629268|LOC109629268,458,683,615,307,506,741,828,562
gene-LOC109629066|LOC109629066,25,29,18,17,13,30,12,20
gene-vamp3|vamp3,1176,1186,1473,629,1095,1020,1305,1499
gene-LOC109628940|LOC109628940,4,13,12,0,14,4,5,2
gene-psma5|psma5,633,346,1124,299,817,448,451,588
gene-LOC109628900|LOC109628900,0,0,0,0,0,0,0,5
gene-ppfia4|ppfia4,22,7,0,4,0,5,0,0
gene-LOC109628873|LOC109628873,0,0,0,0,0,0,0,0
gene-tfeb|tfeb,439,262,509,180,343,317,315,307
gene-per3|per3,619,509,459,254,467,497,495,445
gene-LOC109629051|LOC109629051,16,25,0,13,21,31,0,10
gene-LOC109628899|LOC109628899,106,129,110,62,73,88,43,23
gene-mdm4|mdm4,1086,947,887,510,978,1397,1397,939
gene-LOC109629386|LOC109629386,212,176,323,148,287,153,187,207
gene-foxp4|foxp4,307,270,295,213,365,348,279,221
gene-fam72a|fam72a,99,94,160,37,83,98,194,165
gene-LOC109629328|LOC109629328,189,115,155,70,143,154,163,94
gene-rassf5|rassf5,202,118,111,93,75,121,127,67
gene-LOC109629170|LOC109629170,615,481,422,465,533,716,377,508
gene-LOC109629213|LOC109629213,500,502,970,545,612,580,657,994
gene-prelp|prelp,0,0,0,11,0,12,21,29
gene-LOC109628956|LOC109628956,5,5,11,0,0,12,0,12
gene-LOC109629277|LOC109629277,0,0,0,0,0,0,0,0
gene-elmo2|elmo2,33,18,18,18,30,21,18,13
gene-arfgap1|arfgap1,276,235,615,177,387,309,280,709
gene-LOC109629380|LOC109629380,6,18,18,0,0,19,17,25
gene-LOC109629379|LOC109629379,43608,36280,38539,40433,46345,47240,46792,60244
gene-sys1|sys1,377,308,363,217,393,230,326,499
gene-LOC109628957|LOC109628957,23,32,97,34,50,83,95,103
gene-LOC109629128|LOC109629128,13,20,41,27,23,62,51,81
gene-inpp1|inpp1,195,186,247,223,153,121,142,200
gene-dnajc14|dnajc14,493,602,696,311,552,629,784,891
gene-LOC109629048|LOC109629048,168,95,180,210,154,130,183,246
gene-LOC109628858|LOC109628858,33,27,36,1437,22,30,26,97
gene-LOC109629345|LOC109629345,184,251,183,241,139,182,202,174
gene-stx16|stx16,160,137,280,178,186,163,172,241
gene-mettl21b|mettl21b,86,74,300,103,118,48,103,205
gene-LOC109629376|LOC109629376,41,19,48,50,79,30,25,98
gene-cnpy2|cnpy2,42,55,211,141,86,133,238,1123
gene-LOC109629265|LOC109629265,411,506,1084,325,699,470,403,669
gene-LOC109629267|LOC109629267,370,339,429,149,477,328,318,230
gene-npepl1|npepl1,596,486,584,511,753,583,588,509
gene-ctsz|ctsz,1710,1722,2673,1769,1964,1896,2648,2203
gene-nelfcd|nelfcd,365,347,281,162,303,298,303,331
gene-LOC109629139|LOC109629139,882,870,1263,640,1073,980,1193,1228
gene-rabif|rabif,74,62,94,46,120,90,90,109
gene-adipor1|adipor1,587,544,672,346,632,460,457,568
gene-LOC109628850|LOC109628850,23,8,10,15,34,26,36,0
gene-LOC109629210|LOC109629210,5,2,7,0,0,0,9,9
gene-LOC109629211|LOC109629211,275,244,560,289,371,204,367,648
gene-cdk2|cdk2,13,9,30,12,49,16,16,7
gene-timeless|timeless,34,30,18,19,39,27,14,9
gene-LOC109629388|LOC109629388,20,23,32,22,34,12,22,22
gene-LOC109629061|LOC109629061,33,46,131,48,130,110,81,62
gene-mcrs1|mcrs1,193,154,218,93,245,205,304,278
gene-LOC109628943|LOC109628943,2379,1663,1217,661,5612,5050,1599,636
gene-mettl1|mettl1,45,33,166,32,65,37,68,64
gene-LOC109629083|LOC109629083,0,7,0,0,0,13,6,0
gene-cdk4|cdk4,274,269,615,210,501,277,421,678
gene-agap2|agap2,0,0,38,16,5,18,6,31
gene-LOC109628958|LOC109628958,402,294,485,207,378,309,305,398
gene-LOC109629316|LOC109629316,313,220,457,310,264,323,268,278
gene-LOC109629175|LOC109629175,1404,1285,1625,1089,1241,1490,1735,1635
gene-smug1|smug1,42,46,106,36,32,41,42,71
gene-LOC109629321|LOC109629321,0,13,4,3,16,19,6,26
gene-LOC109629340|LOC109629340,1777,997,888,846,640,609,722,386
gene-LOC109629280|LOC109629280,411,446,406,236,381,446,440,469
gene-LOC109628960|LOC109628960,92,143,87,46,152,88,123,132
gene-LOC109629385|LOC109629385,129,128,112,65,124,105,126,114
gene-LOC109629384|LOC109629384,461,373,429,229,418,438,372,756
gene-LOC109628962|LOC109628962,527,810,671,484,978,662,756,560
gene-zc3h10|zc3h10,576,435,387,193,478,385,399,497
gene-LOC109629229|LOC109629229,0,0,19,5,14,0,6,0
gene-LOC109629130|LOC109629130,7,3,9,0,4,12,4,10
gene-sumf1|sumf1,220,150,227,129,178,100,179,155
gene-LOC109628964|LOC109628964,0,0,0,0,0,3,0,0
gene-LOC109629095|LOC109629095,0,0,0,0,0,0,0,0
gene-LOC109629391|LOC109629391,0,0,7,0,0,0,0,10
gene-LOC109629189|LOC109629189,7,23,15,0,16,10,15,6
gene-LOC109628963|LOC109628963,127,151,172,157,175,182,135,66
gene-LOC109629131|LOC109629131,1321,715,1050,1375,1103,831,794,693
gene-LOC109629361|LOC109629361,97,32,56,90,64,89,77,24
gene-LOC109629400|LOC109629400,1429,1325,1232,904,1013,1092,1059,1229
gene-LOC109629147|LOC109629147,0,3,0,13,4,0,0,9
gene-LOC109629146|LOC109629146,273,209,383,448,270,227,390,944
gene-LOC109629143|LOC109629143,180,249,281,244,242,197,193,136
gene-LOC109629144|LOC109629144,608,492,889,475,506,880,1340,1127
gene-LOC109629260|LOC109629260,442,392,478,489,633,350,361,391
gene-pfdn5|pfdn5,532,387,747,566,556,478,618,907
gene-LOC109629164|LOC109629164,0,0,0,0,0,0,0,0
gene-espl1|espl1,0,0,0,0,18,0,11,0
gene-LOC109628911|LOC109628911,0,2,0,0,0,3,0,0
gene-c1ql4|c1ql4,17,19,20,6,19,13,10,8
gene-smarcc2|smarcc2,37,30,34,0,38,39,52,74
gene-gpr84|gpr84,1,0,60,12,14,10,26,20
gene-LOC109629253|LOC109629253,1201,1209,1553,1154,1386,1250,1286,1729
gene-apof|apof,3536,3821,4323,2714,3482,4533,6365,7141
gene-LOC109629166|LOC109629166,8,5,9,0,7,8,12,3
gene-LOC109629331|LOC109629331,65,72,162,33,76,99,102,142
gene-col7a1|col7a1,0,25,85,37,22,20,18,11
gene-b4galnt1|b4galnt1,21,0,57,3,0,0,20,1037
gene-LOC109629417|LOC109629417,0,0,0,0,0,0,0,0
gene-LOC109628870|LOC109628870,332,408,338,132,200,217,221,182
gene-LOC109629109|LOC109629109,0,0,0,0,0,0,0,0
gene-LOC109629242|LOC109629242,125,124,124,66,231,152,139,120
gene-LOC109629372|LOC109629372,372,377,522,483,538,500,629,835
gene-ikzf4|ikzf4,164,236,233,147,145,143,190,229
gene-LOC109629333|LOC109629333,98,101,185,110,157,72,117,269
gene-LOC109628967|LOC109628967,0,0,0,0,0,8,0,3
gene-LOC109628857|LOC109628857,30,23,38,81,21,35,36,25
gene-LOC109628968|LOC109628968,0,0,0,0,0,0,0,0
gene-tatdn2|tatdn2,0,0,0,11,0,2,0,0
gene-ghrl|ghrl,0,0,0,0,0,0,0,0
gene-LOC109628919|LOC109628919,209,163,154,47,221,200,160,155
gene-LOC109629085|LOC109629085,0,0,0,0,0,0,0,0
gene-LOC109629168|LOC109629168,2989,2648,3195,1430,2869,3356,4832,4211
gene-os9|os9,1129,1264,2202,1021,1712,1477,1684,2203
gene-LOC109629335|LOC109629335,1257,1185,1408,734,1302,1079,1508,1828
gene-rps26|rps26,26557,20335,23828,28230,18574,18300,23090,28557
gene-fkbp11|fkbp11,1194,810,1160,1286,1074,1199,1724,3383
gene-pa2g4|pa2g4,1393,1062,1188,823,1360,1068,882,1125
gene-LOC109628862|LOC109628862,85108,87634,75977,110335,94621,63700,70294,72425
gene-crbn|crbn,231,232,248,155,189,224,213,296
gene-vhl|vhl,201,133,234,142,146,120,211,367
gene-ccdc174|ccdc174,336,235,264,130,377,297,245,303
gene-prkcd|prkcd,222,194,231,104,254,185,248,160
gene-rft1|rft1,101,153,162,63,115,111,171,172
gene-LOC109629220|LOC109629220,13,15,34,23,24,23,20,13
gene-ruvbl1|ruvbl1,195,122,201,61,254,97,108,131
gene-eefsec|eefsec,138,136,244,107,204,125,162,298
gene-gata2|gata2,10,0,4,0,0,8,3,0
gene-LOC109629311|LOC109629311,571,526,1140,515,747,583,912,1211
gene-LOC109629215|LOC109629215,438,356,738,294,527,390,520,733
gene-LOC109629214|LOC109629214,433,277,364,213,322,387,329,346
gene-LOC109629054|LOC109629054,47,32,37,39,37,47,38,38
gene-uroc1|uroc1,6302,5212,5300,3442,3789,6086,10439,7792
gene-LOC109629269|LOC109629269,2254,2109,6998,3148,6335,4122,3754,7231
gene-LOC109629223|LOC109629223,1239,1869,1097,885,1012,1564,1635,1149
gene-LOC109628920|LOC109628920,116,114,142,93,146,140,106,82
gene-LOC109629249|LOC109629249,975,1065,1293,1240,978,886,1350,1317
gene-LOC109628887|LOC109628887,68,66,33,24,55,40,48,0
gene-LOC109628902|LOC109628902,235,164,147,62,116,181,254,110
gene-LOC109629096|LOC109629096,26,3,0,0,0,0,8,0
gene-LOC109629120|LOC109629120,352,337,376,270,363,279,281,284
gene-LOC109629119|LOC109629119,207,326,668,309,387,302,546,793
gene-LOC109629121|LOC109629121,916,619,1062,640,617,532,659,490
gene-fancd2|fancd2,0,0,17,0,34,0,16,0
gene-tex264|tex264,972,1004,1070,918,1240,1374,1291,1077
gene-parp3|parp3,81,93,295,77,121,86,104,288
gene-LOC109628941|LOC109628941,0,0,0,0,0,0,0,0
gene-tmcc2|tmcc2,14,22,1204,110,143,38,411,1242
gene-usp49|usp49,275,184,288,90,290,161,243,326
gene-rad18|rad18,120,98,92,78,145,69,48,47
gene-srgap3|srgap3,38,40,23,15,49,29,25,15
gene-trnag-ccc|trnag-ccc,0,0,0,0,0,0,0,0
gene-thumpd3|thumpd3,152,125,262,148,237,68,108,273
gene-ptgis|ptgis,0,0,8,21,0,0,8,0
gene-LOC109629077|LOC109629077,0,0,68,0,7,5,10,6
gene-LOC109629091|LOC109629091,0,0,0,0,0,0,0,0
gene-LOC109629217|LOC109629217,19,30,11,11,27,0,0,28
gene-LOC109629100|LOC109629100,0,0,0,0,0,0,0,0
gene-LOC109628945|LOC109628945,0,3,7,0,0,0,0,0
gene-LOC109628925|LOC109628925,0,0,0,0,0,0,0,0
gene-cse1l|cse1l,425,282,525,274,513,349,478,631
gene-LOC109629187|LOC109629187,106,97,84,51,96,99,132,80
gene-wdr77|wdr77,72,44,90,35,159,50,47,85
gene-LOC109628970|LOC109628970,380,363,308,240,339,390,402,499
gene-LOC109629090|LOC109629090,200,171,174,146,165,193,303,290
gene-irf6|irf6,1675,1337,1231,805,1059,1303,1771,1447
gene-LOC109629216|LOC109629216,465,640,1071,1020,411,524,372,313
gene-LOC109629271|LOC109629271,99,172,454,370,138,159,274,504
gene-LOC109629086|LOC109629086,11,7,15,5,12,12,17,14
gene-LOC109629284|LOC109629284,463,413,549,289,506,385,507,520
gene-LOC109629339|LOC109629339,584,534,727,457,559,591,765,923
gene-srsf3|srsf3,564,396,356,266,520,283,332,249
gene-LOC109629024|LOC109629024,77,259,361,419,37,317,600,314
gene-med20|med20,58,62,99,43,103,56,70,133
gene-bysl|bysl,723,732,850,655,852,595,525,773
gene-ccnd3|ccnd3,19,24,18,21,17,29,42,42
gene-LOC109629230|LOC109629230,2994,1933,3122,1141,3278,2878,4215,3907
gene-b3galt6|b3galt6,67,88,157,68,122,75,76,101
gene-LOC109629159|LOC109629159,383,556,1280,569,645,397,668,1490
gene-cda|cda,2188,2040,5535,2537,3933,1313,3002,7602
gene-LOC109629065|LOC109629065,0,0,0,0,0,0,0,0
gene-pusl1|pusl1,17,8,30,14,30,35,21,48
gene-acap3|acap3,0,0,44,0,20,0,18,23
gene-LOC109629153|LOC109629153,454,348,546,277,728,384,443,579
gene-ube2j2|ube2j2,574,467,769,453,727,402,606,843
gene-LOC109629286|LOC109629286,8,3,15,50,6,0,11,13
gene-LOC109629201|LOC109629201,414,393,696,547,439,358,554,979
gene-LOC109629403|LOC109629403,7,8,5,14,0,9,19,23
gene-LOC109628874|LOC109628874,19,8,9,8,9,14,15,14
gene-phf13|phf13,203,236,327,535,198,275,276,355
gene-LOC109628904|LOC109628904,0,0,0,0,0,0,0,0
gene-LOC109628903|LOC109628903,72,66,85,60,71,59,98,136
gene-LOC109628906|LOC109628906,951,762,789,474,664,530,744,1204
gene-LOC109629382|LOC109629382,55,82,73,17,55,72,63,60
gene-LOC109629330|LOC109629330,12,22,11,8,16,14,6,6
gene-LOC109629318|LOC109629318,464,540,746,744,587,620,813,660
gene-trnaq-uug|trnaq-uug,0,0,0,0,0,0,0,0
gene-LOC109629402|LOC109629402,49,33,23,33,19,12,11,12
gene-LOC109628915|LOC109628915,0,0,0,0,0,0,0,0
gene-LOC109629319|LOC109629319,26,22,9,31,19,35,34,20
gene-LOC109629378|LOC109629378,201,109,94,121,118,180,180,216
gene-eif4b|eif4b,6279,4753,5364,4625,5892,6029,5603,6348
gene-LOC109629152|LOC109629152,425,419,1089,362,923,610,717,684
gene-LOC109629392|LOC109629392,83,160,101,117,162,130,101,111
gene-LOC109629266|LOC109629266,260,331,266,190,157,172,108,102
gene-LOC109628876|LOC109628876,47,51,51,61,63,91,57,73
gene-LOC109629334|LOC109629334,37,66,49,29,61,84,61,26
gene-LOC109629314|LOC109629314,330,307,429,206,379,312,286,350
gene-LOC109628926|LOC109628926,378,153,204,71,288,251,310,309
gene-tpra1|tpra1,588,531,620,446,698,616,639,500
gene-chchd6|chchd6,2684,2151,1988,2167,1546,1803,1940,2283
gene-LOC109629178|LOC109629178,46,51,59,39,35,35,27,44
gene-r3hcc1|r3hcc1,152,138,145,58,158,119,143,198
gene-LOC109629180|LOC109629180,158,172,321,91,204,176,247,394
gene-plxna1|plxna1,125,170,162,171,136,125,150,92
gene-LOC109629293|LOC109629293,0,0,16,0,16,0,15,0
gene-LOC109629292|LOC109629292,0,0,0,0,0,0,0,0
